Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,BldgType,HouseStyle,OverallQual,OverallCond,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrArea,ExterQual,ExterCond,Foundation,Bsmt,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageCars,GarageArea,Garage,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
872,60,3,70.0,8750,1,3,3,0,4,0,5,0,5,6,5,1,1,12,13,116.0,3,4,2,1,505,0,299,804,1,0,1,4.0,804,878,0,1682,0,0,2,1,3,1,2,7,6,0,2,523,1,2,0,77,0,0,0,0,0,6,2010,8,4,200500
873,20,3,74.0,8892,1,3,3,0,0,0,12,0,2,5,7,1,1,14,15,0.0,2,4,4,1,0,0,105,105,1,2,1,4.0,910,0,0,910,0,0,1,0,3,1,2,5,6,0,2,414,1,2,196,0,150,0,0,0,0,10,2008,8,4,116000
874,40,3,60.0,12144,1,3,3,0,4,0,12,0,2,5,7,1,1,6,6,0.0,2,4,1,1,375,0,457,832,1,2,1,4.0,1036,0,232,1268,0,0,1,0,3,1,3,6,6,1,1,288,1,2,0,28,0,0,0,0,0,9,2009,8,4,133000
875,50,4,52.0,5720,1,3,3,0,4,0,17,0,0,5,6,1,1,13,14,0.0,3,4,1,1,0,0,676,676,1,0,1,4.0,676,455,0,1131,0,0,1,1,3,1,3,5,6,0,1,200,1,2,26,0,0,0,0,0,0,8,2009,8,0,66500
876,60,1,75.0,9000,1,3,3,0,4,0,21,0,5,8,5,1,1,5,5,0.0,2,4,2,1,64,0,1120,1184,1,0,1,4.0,1184,1426,0,2610,0,0,2,1,4,1,0,11,6,1,2,550,1,2,208,364,0,0,0,0,0,8,2007,6,5,303477
877,20,3,94.0,25286,1,3,1,0,4,1,11,0,2,4,5,1,1,6,10,0.0,3,4,2,1,633,0,431,1064,1,2,1,4.0,1040,0,0,1040,1,0,1,0,3,1,3,5,6,0,2,648,1,2,0,0,0,0,0,0,0,1,2007,8,4,132250
878,60,3,74.0,8834,1,3,3,0,4,0,16,0,5,9,5,3,1,12,13,216.0,2,4,2,0,1170,0,292,1462,1,0,1,4.0,1462,762,0,2224,1,0,2,1,4,1,0,10,6,1,3,738,1,2,184,0,0,0,0,0,0,6,2009,8,4,350000
879,85,3,88.0,11782,1,0,3,0,4,0,19,0,6,5,7,1,1,6,6,0.0,3,4,1,1,899,0,210,1109,1,4,1,4.0,1155,0,0,1155,1,0,1,0,3,1,2,6,3,0,2,576,1,2,192,0,0,0,0,0,400,6,2010,8,4,148000
880,20,3,62.868961334228516,7000,1,0,3,0,1,0,5,0,2,5,8,1,1,12,13,90.0,2,2,1,1,646,0,218,864,1,0,1,4.0,864,0,0,864,1,0,1,0,3,1,3,6,6,0,1,336,1,2,0,0,0,0,0,0,0,7,2009,8,4,136500
881,20,3,60.0,7024,1,3,3,0,4,0,7,0,2,5,5,1,1,12,13,0.0,3,4,2,0,980,0,110,1090,1,2,1,4.0,1090,0,0,1090,1,0,1,1,2,1,3,5,6,0,2,450,1,2,0,49,0,0,0,0,0,6,2007,8,4,157000
882,50,3,44.0,13758,1,0,3,0,1,0,23,0,0,7,5,1,1,6,6,117.0,2,2,1,1,902,0,254,1156,1,0,1,4.0,1187,530,0,1717,0,0,2,1,3,1,2,7,6,1,2,400,1,2,168,36,0,0,0,0,0,4,2007,8,4,187500
883,60,3,77.4783935546875,9636,1,0,3,0,0,0,8,0,5,6,5,1,1,12,13,0.0,3,4,2,1,0,0,808,808,1,2,1,4.0,808,785,0,1593,0,0,2,1,3,1,3,7,6,1,2,389,1,2,342,40,0,0,0,0,0,12,2009,8,4,178000
884,75,3,60.0,6204,1,3,0,0,4,0,18,0,3,4,5,1,1,13,14,0.0,2,4,2,1,0,0,795,795,1,4,0,4.0,954,795,481,2230,1,0,1,0,5,1,3,10,6,0,1,440,1,2,0,188,0,0,0,0,0,3,2006,8,4,118500
885,20,3,65.0,7150,1,3,3,0,4,0,12,0,2,5,5,1,1,6,6,60.0,3,4,1,1,432,0,460,892,1,4,1,4.0,892,0,0,892,0,0,1,0,3,1,3,5,6,0,1,288,1,2,0,0,0,0,0,0,0,7,2009,8,4,100000
886,120,1,50.0,5119,1,0,3,0,1,0,21,4,2,9,5,1,1,8,8,60.0,2,4,2,0,1238,0,460,1698,1,0,1,4.0,1709,0,0,1709,1,0,2,0,2,1,2,5,6,1,2,506,1,2,97,65,0,0,0,0,0,1,2008,1,0,328900
887,90,3,70.0,8393,1,3,3,0,0,0,12,2,2,5,5,1,1,8,8,122.0,3,4,1,1,528,0,1098,1626,1,0,1,4.0,1712,0,0,1712,0,0,2,0,4,2,3,8,6,0,2,588,1,2,272,54,0,0,0,0,0,6,2006,8,3,145000
888,50,3,59.0,16466,1,0,3,0,4,0,7,0,0,5,7,1,1,8,8,0.0,3,2,2,1,0,0,816,816,1,4,1,4.0,872,521,0,1393,0,0,1,1,3,1,3,8,6,0,1,300,1,2,121,0,0,0,265,0,0,4,2008,8,4,135500
889,20,3,95.0,15865,1,0,3,0,4,1,12,0,2,8,6,0,5,13,14,0.0,2,2,2,1,351,823,1043,2217,1,0,1,4.0,2217,0,0,2217,1,0,2,0,4,1,2,8,6,1,2,621,1,2,81,207,0,0,224,0,0,10,2007,8,4,268000
890,20,3,128.0,12160,1,3,3,0,4,0,12,0,2,6,4,3,1,13,14,90.0,3,4,1,1,1024,0,481,1505,1,0,1,4.0,1505,0,0,1505,1,0,1,0,2,1,3,6,6,1,2,505,1,2,0,0,0,162,0,0,0,2,2009,8,4,149500
891,50,3,60.0,8064,1,3,3,0,0,0,12,0,0,5,7,1,1,8,8,0.0,3,2,1,1,0,0,672,672,1,0,1,4.0,672,252,0,924,0,0,1,0,3,1,3,6,6,1,2,576,1,2,0,0,0,0,0,0,2000,7,2007,8,4,122900
892,60,3,70.0,11184,1,3,3,0,4,0,19,0,5,6,5,3,1,6,6,92.0,3,4,1,1,226,500,192,918,1,2,1,4.0,918,765,0,1683,0,0,2,1,3,1,3,7,6,1,2,440,1,2,243,0,0,0,0,0,0,7,2009,8,4,172500
893,20,3,70.0,8414,1,3,3,0,4,0,19,0,2,6,8,3,1,6,6,0.0,3,4,1,1,663,0,396,1059,1,4,1,4.0,1068,0,0,1068,0,1,1,0,3,1,3,6,6,0,1,264,1,2,192,0,0,0,0,0,0,2,2006,8,4,154500
894,20,3,78.34623718261719,13284,1,3,3,0,4,0,19,0,2,5,5,1,1,13,10,0.0,3,4,2,1,1064,0,319,1383,1,4,1,4.0,1383,0,0,1383,1,0,1,0,3,1,3,6,6,1,1,354,1,2,511,116,0,0,0,0,0,6,2008,8,4,165000
895,90,3,64.0,7018,1,3,0,0,4,0,20,2,2,5,5,1,1,9,10,0.0,3,4,3,0,0,0,0,0,1,4,1,4.0,1535,0,0,1535,0,0,2,0,4,2,3,8,6,0,2,400,1,2,0,0,0,0,0,0,0,6,2009,8,2,118858
896,60,3,71.0,7056,1,3,3,0,4,0,12,0,5,6,5,3,1,6,6,415.0,3,4,1,1,400,0,380,780,1,4,1,4.0,983,813,0,1796,1,0,1,1,4,1,3,8,6,1,2,483,1,2,0,50,0,0,0,0,0,10,2008,8,4,140000
897,30,4,50.0,8765,1,3,3,0,4,0,9,0,2,4,6,1,1,13,14,0.0,3,4,0,1,285,0,666,951,1,0,0,4.0,951,0,0,951,0,0,1,0,2,1,3,6,6,0,1,327,1,2,0,28,0,0,0,0,0,4,2006,8,0,106500
898,90,3,64.0,7018,1,3,3,0,4,0,20,2,5,5,5,1,1,9,10,0.0,3,4,3,0,0,0,0,0,1,4,1,4.0,1120,1120,0,2240,0,0,2,0,6,2,3,12,6,0,2,528,1,2,154,0,0,0,0,0,0,6,2009,8,2,142953
899,20,3,100.0,12919,1,0,3,0,4,0,16,0,2,9,5,3,1,12,13,760.0,0,4,2,0,2188,0,142,2330,1,0,1,4.0,2364,0,0,2364,1,0,2,1,2,1,0,11,6,2,3,820,1,2,0,67,0,0,0,0,0,3,2010,6,5,611657
900,20,3,65.0,6993,1,3,3,0,4,0,19,0,2,5,7,1,1,6,10,0.0,3,4,1,1,465,0,447,912,1,4,1,4.0,1236,0,0,1236,0,0,1,0,3,1,3,6,6,1,1,288,1,2,0,0,0,0,0,0,0,6,2006,8,4,135000
901,20,3,62.09792709350586,7340,1,0,3,0,4,0,12,0,2,4,6,1,1,6,6,0.0,3,4,1,1,322,0,536,858,1,4,1,4.0,858,0,0,858,0,0,1,0,2,1,3,4,6,0,1,684,1,2,0,0,0,0,0,0,0,6,2007,8,4,110000
902,20,3,64.0,8712,1,0,3,0,4,0,12,0,2,5,7,3,1,8,8,0.0,3,2,1,1,860,0,132,992,1,4,1,4.0,1306,0,0,1306,1,0,1,0,2,1,3,5,6,0,1,756,1,2,0,0,0,0,0,0,0,5,2009,8,4,153000
903,60,3,63.0,7875,1,3,3,0,4,0,8,0,5,7,5,1,1,12,13,0.0,2,4,2,1,0,0,783,783,1,0,1,4.0,807,702,0,1509,0,0,2,1,3,1,2,8,6,1,2,393,1,2,0,75,0,0,0,0,0,7,2006,8,4,180000
904,20,3,50.0,14859,1,0,1,0,1,0,8,0,2,7,5,3,1,12,13,27.0,2,4,2,1,0,0,1670,1670,1,0,1,4.0,1670,0,0,1670,0,0,2,0,3,1,2,7,6,1,3,690,1,2,144,60,0,0,0,0,0,8,2006,6,5,240000
905,20,3,67.69918823242188,6173,1,0,3,0,4,0,19,0,2,5,6,1,1,6,14,75.0,3,4,1,1,599,0,277,876,1,4,1,4.0,902,0,0,902,0,0,1,0,3,1,3,6,6,0,1,288,1,2,0,0,0,0,0,0,0,8,2007,8,4,125500
906,20,3,80.0,9920,1,3,3,0,4,0,12,0,2,5,5,1,1,6,6,110.0,3,4,1,1,354,290,412,1056,1,4,1,4.0,1063,0,0,1063,1,0,1,0,3,1,3,6,6,0,1,280,1,2,0,0,164,0,0,0,0,2,2010,8,4,128000
907,20,3,116.0,13501,1,0,3,0,0,0,21,0,2,8,5,1,1,12,13,208.0,2,4,2,1,63,0,1560,1623,1,0,1,4.0,1636,0,0,1636,1,0,2,0,3,1,2,8,6,1,3,865,1,2,0,60,0,0,0,0,0,6,2007,8,4,255000
908,50,3,86.0,11500,1,0,3,0,4,0,6,0,0,7,7,1,1,3,3,0.0,2,4,1,1,223,0,794,1017,1,2,1,4.0,1020,1037,0,2057,0,0,1,1,3,1,2,6,6,1,1,180,1,2,0,0,0,0,322,0,0,6,2006,8,4,250000
909,20,3,67.6631088256836,8885,1,0,2,0,4,1,11,0,2,5,5,1,1,6,6,0.0,3,4,1,1,301,324,239,864,1,4,1,4.0,902,0,0,902,1,0,1,0,2,1,3,5,6,0,2,484,1,2,164,0,0,0,0,0,0,6,2006,8,4,131000
910,60,3,149.0,12589,1,1,3,0,4,0,8,0,5,6,5,1,1,12,13,0.0,2,4,2,1,0,0,742,742,1,0,1,4.0,742,742,0,1484,0,0,2,1,3,1,2,8,6,1,2,390,1,2,36,24,0,0,0,0,0,6,2009,8,4,174000
911,90,3,80.0,11600,1,3,3,0,0,0,12,2,5,5,5,1,1,8,8,361.0,3,4,1,1,443,0,662,1105,1,4,1,0.0,1105,1169,0,2274,0,0,2,0,5,2,3,12,6,0,2,480,1,2,0,0,0,0,0,0,0,1,2010,8,4,154300
912,20,3,74.03819274902344,9286,1,0,3,0,1,1,5,0,2,5,7,1,1,6,10,0.0,3,4,1,1,196,0,1072,1268,1,4,1,4.0,1268,0,0,1268,0,0,1,1,3,1,2,5,6,0,1,252,1,2,173,0,0,0,0,0,0,10,2009,8,4,143500
913,30,4,51.0,6120,1,3,3,0,4,0,3,0,2,5,7,1,1,8,8,0.0,3,4,0,1,489,0,279,768,1,4,0,4.0,1015,0,0,1015,0,0,1,0,3,1,3,6,2,0,1,450,1,2,0,0,112,0,120,0,620,7,2006,8,0,88000
914,90,2,82.0,6270,1,3,1,0,4,0,6,2,5,5,6,1,1,8,8,0.0,3,4,1,1,284,0,717,1001,1,4,0,0.0,1001,1001,0,2002,0,0,2,0,4,2,3,8,6,0,3,871,1,2,0,0,0,0,0,0,0,8,2007,8,4,145000
915,160,1,30.0,3000,1,3,3,0,4,0,21,4,5,6,5,1,1,12,13,76.0,2,4,2,1,294,0,318,612,1,0,1,4.0,612,612,0,1224,0,0,2,1,2,1,2,4,6,0,2,528,1,2,0,234,0,0,0,0,0,6,2009,6,5,173733
916,160,4,21.0,2001,1,3,3,0,4,0,10,3,5,4,5,1,1,5,5,80.0,3,4,1,1,0,0,546,546,1,1,1,4.0,546,546,0,1092,0,0,1,1,3,1,3,6,6,0,1,286,1,2,0,0,0,0,0,0,0,1,2007,8,4,75000
917,20,0,50.0,9000,1,3,3,0,4,0,9,0,2,2,3,1,1,0,0,0.0,3,4,1,1,50,0,430,480,1,4,0,0.0,480,0,0,480,1,0,0,0,1,1,3,4,6,0,1,308,1,2,0,0,0,0,0,0,0,10,2006,8,0,35311
918,20,3,80.53639221191406,17140,1,3,3,0,4,0,7,0,2,4,6,1,1,12,13,0.0,3,4,1,1,1059,0,75,1134,1,0,1,0.0,1229,0,0,1229,0,0,1,0,3,1,3,6,6,0,1,284,1,2,0,0,0,0,0,0,0,4,2009,8,4,135000
919,60,3,103.0,13125,1,0,3,0,0,0,20,0,5,7,5,1,1,6,6,0.0,2,4,2,0,48,634,422,1104,1,0,1,4.0,912,1215,0,2127,1,0,2,1,4,1,2,8,6,1,3,833,1,2,72,192,224,0,0,0,0,11,2007,8,4,238000
920,20,3,87.0,11029,1,0,3,0,0,0,12,0,2,6,8,3,1,8,8,0.0,0,4,1,1,528,411,245,1184,1,0,1,4.0,1414,0,0,1414,1,0,1,0,3,1,3,6,2,1,2,601,1,2,0,51,0,0,190,0,0,5,2008,8,4,176500
921,60,3,70.0,8462,1,0,3,0,4,0,20,0,5,6,5,1,1,6,6,105.0,2,2,2,1,814,0,114,928,1,0,1,4.0,936,785,0,1721,0,1,2,1,3,1,2,7,6,0,2,471,1,2,300,87,0,0,0,0,0,7,2007,8,4,201000
922,90,3,67.0,8777,1,3,3,0,4,0,7,2,0,5,7,1,1,8,8,0.0,3,4,1,1,1084,0,188,1272,1,2,1,4.0,1272,928,0,2200,2,0,2,2,4,2,3,9,6,0,0,0,0,0,0,70,0,0,0,0,0,9,2008,8,4,145900
923,20,3,65.0,10237,1,3,3,0,4,0,8,0,2,6,5,1,1,12,13,0.0,2,4,2,1,28,0,1288,1316,1,0,1,4.0,1316,0,0,1316,0,0,2,0,3,1,2,6,6,1,2,397,1,2,100,0,0,23,0,0,0,10,2006,6,5,169990
924,120,3,50.0,8012,1,3,3,0,4,0,20,4,2,6,5,1,1,9,10,0.0,2,4,2,1,165,841,598,1604,1,0,1,4.0,1617,0,0,1617,1,0,2,0,2,1,2,5,6,1,2,533,1,2,0,69,0,0,0,0,0,7,2008,8,4,193000
925,20,3,79.0,10240,1,3,3,0,4,0,14,0,2,6,6,1,1,9,10,157.0,3,2,1,1,625,1061,0,1686,1,4,1,4.0,1686,0,0,1686,1,0,2,0,3,1,3,7,6,1,2,612,1,2,384,131,0,0,0,0,0,5,2006,8,4,207500
926,20,3,107.65644073486328,15611,1,0,3,0,0,0,14,0,2,5,6,1,1,12,13,0.0,3,4,2,1,767,93,266,1126,1,4,1,4.0,1126,0,0,1126,0,1,2,0,3,1,0,6,6,0,2,540,1,2,180,0,0,0,0,0,0,3,2008,8,0,175000
927,60,3,93.0,11999,1,3,3,0,4,0,16,0,5,8,5,3,1,12,13,340.0,2,4,2,1,0,0,1181,1181,1,0,1,4.0,1234,1140,0,2374,0,0,2,1,4,1,0,10,6,1,3,656,1,2,104,100,0,0,0,0,0,5,2007,8,4,285000
928,60,3,79.18972778320312,9900,1,3,3,0,4,0,14,0,5,7,5,1,1,8,8,342.0,3,4,1,1,552,0,280,832,1,2,1,4.0,1098,880,0,1978,0,0,2,1,4,1,3,9,6,1,2,486,1,2,0,43,0,0,0,0,0,4,2008,8,4,176000
929,20,3,77.13005065917969,11838,1,3,3,0,4,0,5,0,2,8,5,3,1,12,13,0.0,2,4,2,1,0,0,1753,1753,1,0,1,4.0,1788,0,0,1788,0,0,2,0,3,1,0,7,6,1,2,522,1,2,202,151,0,0,0,0,0,6,2009,8,4,236500
930,60,3,93.62332916259766,13006,1,0,3,0,0,0,8,0,5,7,5,1,1,6,6,285.0,3,4,2,1,0,0,964,964,1,2,1,4.0,993,1243,0,2236,0,0,2,1,4,1,2,8,6,1,2,642,1,2,0,0,0,0,0,0,0,11,2006,8,4,222000
931,20,3,73.0,8925,1,0,1,0,4,0,23,0,2,8,5,1,1,12,13,0.0,2,4,2,1,16,0,1450,1466,1,0,1,4.0,1466,0,0,1466,0,0,2,0,3,1,2,7,6,0,3,610,1,2,100,18,0,0,0,0,0,7,2009,8,4,201000
932,20,3,70.0,9100,1,3,3,0,4,0,12,0,2,5,6,1,1,12,13,0.0,3,4,1,1,338,466,121,925,1,0,1,4.0,925,0,0,925,0,1,1,0,2,1,3,5,6,0,1,429,1,2,0,0,0,0,0,0,0,7,2009,8,4,117500
933,20,3,84.0,11670,1,0,3,0,0,0,21,0,2,9,5,3,1,12,7,302.0,0,4,2,0,0,0,1905,1905,1,0,1,4.0,1905,0,0,1905,0,0,2,0,3,1,0,8,6,1,3,788,1,2,0,191,0,0,0,0,0,3,2007,8,4,320000
934,20,3,63.0,8487,1,3,3,0,2,0,5,0,2,7,5,1,1,12,13,210.0,2,4,2,1,20,0,1480,1500,1,0,1,4.0,1500,0,0,1500,0,0,2,0,3,1,2,6,6,0,2,570,1,2,192,36,0,0,0,0,0,8,2009,8,4,190000
935,20,3,313.0,27650,1,1,1,0,4,1,12,0,2,7,7,0,5,13,14,0.0,3,4,1,1,425,0,160,585,1,0,1,4.0,2069,0,0,2069,1,0,2,0,4,1,2,9,6,1,2,505,1,2,0,0,0,0,0,0,0,11,2008,8,4,242000
936,30,3,52.0,5825,1,0,3,0,4,0,3,0,2,4,5,1,1,8,8,108.0,3,2,2,1,0,0,600,600,1,2,1,4.0,747,0,0,747,0,0,1,0,1,1,3,5,6,0,2,528,1,2,0,0,32,0,0,0,0,6,2006,8,4,79900
937,20,3,67.0,10083,1,3,3,0,4,0,20,0,2,7,5,1,1,12,13,103.68526170798899,2,4,2,1,833,0,343,1176,1,0,1,4.0,1200,0,0,1200,1,0,2,0,2,1,2,5,6,0,2,555,1,2,0,41,0,0,0,0,0,8,2009,8,4,184900
938,60,3,75.0,9675,1,3,3,0,4,0,21,0,5,7,5,1,1,12,13,0.0,2,4,2,1,341,0,772,1113,1,0,1,4.0,1113,858,0,1971,0,0,2,1,3,1,2,8,6,1,2,689,1,2,0,48,0,0,0,0,0,2,2009,8,4,253000
939,60,3,73.0,8760,1,3,3,0,4,0,5,0,5,7,5,1,1,12,13,0.0,2,4,2,1,464,0,927,1391,1,0,1,4.0,1391,571,0,1962,0,0,2,1,3,1,2,7,6,0,3,868,1,2,0,90,0,0,0,0,0,8,2006,6,5,239799
940,70,3,74.16291809082031,24090,1,3,3,0,4,0,4,0,5,7,7,1,1,8,8,0.0,3,2,1,1,0,0,1032,1032,1,0,1,4.0,1207,1196,0,2403,0,0,2,0,4,1,3,10,6,2,1,349,1,2,56,0,318,0,0,0,0,6,2010,0,4,244400
941,90,3,55.0,12640,1,0,3,0,4,0,11,2,2,6,5,1,1,9,10,0.0,3,4,1,1,936,396,396,1728,1,4,1,4.0,1728,0,0,1728,0,0,2,0,4,2,3,8,6,0,2,574,1,2,40,0,0,0,0,0,0,7,2006,8,4,150900
942,60,3,64.45169830322266,8755,1,0,3,0,2,0,8,0,5,7,5,1,1,12,13,298.0,2,4,2,1,772,0,220,992,1,0,1,4.0,1022,1038,0,2060,1,0,2,1,3,1,2,8,6,1,2,390,1,2,0,0,0,168,0,0,0,6,2009,8,4,214000
943,90,3,42.0,7711,1,0,3,0,4,0,7,2,2,4,3,1,1,8,8,0.0,3,4,2,1,1440,0,0,1440,1,4,1,4.0,1440,0,0,1440,2,0,2,0,4,2,3,8,6,0,0,0,0,0,321,0,0,0,0,0,0,8,2007,7,0,150000
944,90,3,100.0,25000,1,3,2,0,4,0,11,2,2,5,4,1,1,6,10,0.0,3,4,1,1,0,0,1632,1632,1,4,1,4.0,1632,0,0,1632,0,0,2,0,4,2,3,8,6,0,2,576,1,1,0,0,0,0,0,0,0,6,2007,8,4,143000
945,20,3,47.302242279052734,14375,1,0,3,1,1,0,23,0,7,6,6,1,1,6,6,541.0,3,4,1,1,111,354,354,819,1,2,1,0.0,1344,0,0,1344,0,1,1,0,3,1,2,7,6,1,2,525,1,2,0,118,0,0,233,0,0,1,2009,0,0,137500
946,50,4,98.0,8820,1,3,3,0,0,0,17,0,0,5,6,3,1,12,13,0.0,3,4,0,1,1088,0,0,1088,1,4,1,4.0,1188,561,120,1869,0,0,1,0,2,1,3,7,6,0,2,456,1,2,48,0,244,0,0,0,0,9,2009,8,4,124900
947,80,3,70.0,8163,1,3,3,0,4,0,12,0,7,5,6,1,1,6,6,128.0,3,2,1,1,748,294,102,1144,1,4,1,4.0,1144,0,0,1144,1,0,1,0,3,1,3,6,6,1,1,796,1,2,86,0,0,0,0,0,0,3,2006,8,4,143000
948,20,3,85.0,14536,1,3,3,0,4,0,23,0,2,8,5,3,1,12,13,236.0,2,4,2,1,1300,0,316,1616,1,0,1,4.0,1629,0,0,1629,1,0,2,0,3,1,2,9,6,1,3,808,1,2,0,252,0,0,0,0,0,11,2007,8,4,270000
949,60,3,65.0,14006,1,0,3,0,4,0,5,0,5,7,5,1,1,12,13,144.0,2,4,2,1,0,0,936,936,1,0,1,4.0,936,840,0,1776,0,0,2,1,3,1,2,7,6,1,2,474,1,2,144,96,0,0,0,0,0,2,2006,8,4,192500
950,20,3,78.0,9360,1,3,3,0,4,0,14,0,2,6,7,3,1,9,10,0.0,3,4,1,1,982,0,179,1161,1,4,1,4.0,1381,0,0,1381,1,0,1,1,3,1,2,5,6,1,2,676,1,2,0,0,0,0,0,0,0,3,2010,8,4,197500
951,20,3,60.0,7200,1,3,3,0,4,0,12,0,2,5,8,1,1,12,13,0.0,3,4,1,1,398,149,317,864,1,2,1,4.0,864,0,0,864,1,0,1,0,3,1,2,5,6,0,2,720,1,2,194,0,0,0,0,0,0,7,2007,8,4,129000
952,20,2,60.0,7800,1,3,3,0,0,0,20,0,2,5,5,1,1,12,13,0.0,3,4,1,1,641,0,187,828,1,2,1,4.0,965,0,0,965,1,0,1,0,3,1,3,6,6,0,1,300,1,2,421,0,0,0,0,0,0,7,2006,8,0,119900
953,85,3,60.0,7200,1,3,3,0,4,0,5,0,6,5,8,1,1,14,6,0.0,3,2,1,1,660,0,108,768,1,2,1,4.0,768,0,0,768,0,1,1,0,2,1,3,5,6,0,1,396,1,2,192,0,0,0,0,0,0,4,2009,8,4,133900
954,60,3,74.235107421875,11075,1,0,3,0,4,1,11,0,5,5,4,1,1,6,6,232.0,3,4,1,1,562,193,29,784,1,0,1,4.0,1168,800,0,1968,0,1,2,1,4,1,3,7,3,1,2,530,1,2,305,189,0,0,0,0,400,9,2008,8,4,172000
955,90,3,35.0,9400,1,0,3,0,1,0,7,2,6,6,5,0,5,14,10,250.0,3,4,1,1,945,0,0,945,1,4,1,4.0,980,0,0,980,0,2,2,0,4,0,3,4,6,0,0,0,0,2,0,0,0,0,0,0,0,10,2006,8,1,127500
956,90,2,82.0,7136,1,0,1,0,4,0,6,2,5,6,6,1,1,8,8,423.0,3,4,1,1,484,0,495,979,1,4,0,1.0,979,979,0,1958,0,0,2,0,4,2,3,8,6,0,2,492,1,2,0,0,0,0,0,0,0,8,2007,8,4,145000
957,160,4,24.0,1300,1,3,3,0,4,0,1,4,5,6,6,1,1,8,8,0.0,3,4,1,1,285,0,276,561,1,4,1,4.0,561,668,0,1229,0,0,1,1,2,1,3,5,6,1,2,462,1,2,150,0,0,0,0,0,0,5,2009,8,4,124000
958,20,3,70.0,7420,1,3,3,0,4,0,19,0,2,5,5,3,1,8,8,0.0,3,4,1,1,417,0,640,1057,1,4,1,4.0,1057,0,0,1057,0,0,1,0,3,1,3,6,6,0,2,576,1,2,0,0,0,0,0,0,0,4,2007,8,4,132000
959,20,3,65.0,8450,1,3,3,0,4,0,5,0,2,7,5,1,1,12,13,0.0,2,4,2,1,699,0,638,1337,1,0,1,4.0,1337,0,0,1337,1,0,2,0,3,1,2,6,6,0,2,531,1,2,0,39,0,0,0,0,0,10,2007,8,4,185000
960,160,1,24.0,2572,1,3,3,0,2,0,21,3,5,7,5,3,1,8,8,0.0,2,4,2,1,604,0,92,696,1,0,1,4.0,696,720,0,1416,1,0,2,1,3,1,2,6,6,0,2,484,1,2,0,44,0,0,0,0,0,5,2010,8,4,155000
961,20,3,50.0,7207,1,0,3,0,4,0,3,0,2,5,7,1,1,13,10,0.0,3,2,1,1,696,0,162,858,1,2,1,4.0,858,0,0,858,1,0,1,0,2,1,3,4,6,0,0,0,0,2,117,0,0,0,0,0,0,2,2010,8,4,116500
962,60,3,99.72589111328125,12227,1,0,3,0,0,0,14,0,5,6,7,1,1,6,6,424.0,3,2,1,1,896,0,434,1330,1,4,1,4.0,1542,1330,0,2872,1,0,2,1,4,1,3,11,6,1,2,619,1,2,550,282,0,0,0,0,0,7,2008,8,4,272000
963,160,3,24.0,2308,1,3,3,0,0,0,13,4,5,6,6,1,1,9,2,0.0,3,4,1,1,556,0,248,804,1,4,1,4.0,804,744,0,1548,1,0,2,1,3,1,2,7,6,1,2,440,1,2,48,0,0,0,0,0,0,7,2007,8,4,155000
964,20,3,122.0,11923,1,0,3,0,0,0,5,0,2,9,5,1,1,12,13,0.0,2,4,2,0,0,0,1800,1800,1,0,1,4.0,1800,0,0,1800,0,0,2,0,2,1,0,7,6,0,2,702,1,2,288,136,0,0,0,0,0,5,2009,8,4,239000
965,60,3,80.0,11316,1,3,3,0,0,0,23,0,5,7,5,1,1,12,13,44.0,2,4,2,1,624,0,193,817,1,0,1,4.0,824,1070,0,1894,1,0,2,1,4,1,2,8,6,1,2,510,1,2,0,40,0,0,0,0,0,2,2010,8,4,214900
966,60,3,65.0,10237,1,3,3,0,4,0,8,0,5,6,5,1,1,12,13,0.0,2,4,2,1,0,0,783,783,1,0,1,4.0,783,701,0,1484,0,0,2,1,3,1,2,8,6,1,2,393,1,2,0,72,0,0,0,0,0,7,2007,6,5,178900
967,50,3,130.0,9600,1,0,1,0,4,0,6,0,0,5,7,1,1,8,8,0.0,2,2,0,1,428,0,300,728,1,0,1,4.0,976,332,0,1308,1,0,1,1,2,1,3,7,3,2,1,256,1,2,0,70,0,0,0,0,0,6,2009,8,4,160000
968,20,3,71.9544448852539,7390,1,0,3,0,4,0,12,0,2,5,7,3,1,13,14,151.0,3,4,1,1,902,0,196,1098,1,4,1,4.0,1098,0,0,1098,1,0,1,0,3,1,3,6,6,0,1,260,1,2,0,0,0,0,0,0,0,7,2008,8,4,135000
969,50,4,50.0,5925,1,3,3,0,4,0,17,0,0,3,6,1,1,12,13,0.0,3,4,0,1,0,0,600,600,3,1,0,4.0,600,368,0,968,0,0,1,0,2,1,3,6,6,0,0,0,0,2,0,0,0,0,0,0,0,5,2009,8,0,37900
